id	document_id	sentence_nr	content	code	title/text	curated/single	dataset
10926	Boff2936_2	1	Verbreiterung des Fahrradweges entlang der Willy-Brandt bzw. Adenauerallee auf beiden Seiten.	mpos	text	single	CQ_B
10927	Boff2936_2	2	Wegen der am Rand parkenden Autos hat man immer Angst, dass jd. die Tür aufreißt und man dagegen fährt	premise	text	single	CQ_B
10928	Boff2936_3	1	Traum: Autofreie Innenstadt	mpos	text	single	CQ_B
10929	Boff293_1	1	Königsplatz-Unterführung, Radfahrer müssen absteigen [?] wenn sie vom Kaiserplatz durch die Unterführung Richtung Poppelsdorfer Allee	premise	text	single	CQ_B
10930	Boff2941_2	1	Häufigere Kontrolle der Abstellanlagen/ Entfernung offensichtlich zurückgelassener/ aufgegebener Räder	mpos	text	single	CQ_B
10931	Boff2941_3	1	Videoüberwachung der zentralen Fahrradabstellanlagen	mpos	text	single	CQ_B
10932	Boff2950_1	1	Radfahrwegmarkierungen enden stets vor dem Kreisverkehr	premise	text	single	CQ_B
10933	Boff2966_1	1	Hindernisse auf dem Radweg (Parkende Autos)	premise	text	single	CQ_B
10934	Boff2968_1	1	Straßenbeleuchtung Radwege	mpos	text	single	CQ_B
10935	Boff2968_2	1	Unebene Straßen wegen häufiger Bauarbeiten - schlecht geflickt, Rüttelpisten	premise	text	single	CQ_B
10936	Boff2970_1	1	besser erkennbarer Radweg	mpos	text	single	CQ_B
10937	Boff2970_2	1	wenn Radweg auf der Straße, bitte breiter	mpos	text	single	CQ_B
10938	Boff2970_3	1	lieber Radweg auf breiterem Bürgersteig	mpos	text	single	CQ_B
10939	Boff2984_2	1	Radweg	non-arg	text	single	CQ_B
10940	Boff2988_1	1	Mir stören sehr die Radfahren die viel zu schnell unterwegs sind am Rhein entlang, habe regelmäßig beinahne Unfälle beobachtet, speziel  am sonnige Feiertage wo viel Leute mit Kinder unterwegs sind -> Geschwindigkeitseinschränkenes Schilder?	mpos+premise	text	single	CQ_B
10941	Boff2988_2	1	Besser gesicherte Radwege (Kennzeichnung, genügend Platz)	mpos	text	single	CQ_B
10942	Boff3006_1	1	Fahrradstellplätze	mpos	text	single	CQ_B
10943	Boff3006_2	1	Fahrradsymbole auf dem Boden	mpos	text	single	CQ_B
10944	Boff3006_3	1	Fahrradroute vom Bonner Hauptbahnhof durch die Stadt an den Rhein	mpos	text	single	CQ_B
10945	Boff3008_1	1	Radwege zu beiden Seiten der B9 in beide Richtungen freigeben	mpos	text	single	CQ_B
10946	Boff3008_2	1	Qualität (Oberfläche) der Radwege verbessern	mpos	text	single	CQ_B
10947	Boff3008_3	1	Verkehrsführung ändern (Rechtsabbieger müssen geradeausfahrende Radler queren)	mpos	text	single	CQ_B
10948	Boff3012_1	1	Mehr Rücksichtsnahme der Radfahrer auf den Wegen am Rhein	mpos	text	single	CQ_B
10949	Boff3020_1	1	Mehr gut gekennzeichnete Radwege	mpos	text	single	CQ_B
10950	Boff3022_1	1	zentraler Fahrräderstellplatz vor den Haupteingängen des Hauptbahnhof, möglichst überdacht	mpos	text	single	CQ_B
10951	Boff3022_2	1	Breitere Fahrradwege	mpos	text	single	CQ_B
10952	Boff3032_1	1	ungünstige Ampelschaltungen	premise	text	single	CQ_B
10953	Boff3037_1	1	fehlende Abstellanlagen	premise	text	single	CQ_B
10954	Boff303_1	1	Radwege auf den Straßen verbreitern, da diese oftmals so eng sind, dass man zwischen den Autos und dem Bordstein kaum oder gar nicht vorbei kann bzw. fast umgefahren wird	mpos+premise	text	single	CQ_B
10955	Boff303_2	1	Ampelschaltung für Radfahrer besser tackten	mpos	text	single	CQ_B
10956	Boff3055_1	1	B9 Poller auf Radwegen abbauen!	mpos	text	single	CQ_B
10957	Boff3055_2	1	Fahrradweg am Rhein zu schmal,	premise	text	single	CQ_B
10958	Boff3058_1	1	Fahrrad/ Fussgängerwege eindeutig kennzeichnen	mpos	text	single	CQ_B
10959	Boff305_1	1	Entrümpelung von Langzeit abgestellten Fahrrädern.	mpos	text	single	CQ_B
10960	Boff305_1	2	Dadurch würden Abstellplätze frei und Fahrräder bräuchten nicht überall wild geparkt werden.	mpos	text	single	CQ_B
10961	Boff305_1	3	Und wenn das nicht reicht - neue zusätzliche Abstellanlagen!	mpos	text	single	CQ_B
10962	Boff305_2	1	Auch Fahrräder müssten - wie Autos - als Verkehrsteilnehmer mehr Kontrolle unterliegen	mpos	text	single	CQ_B
10963	Boff3073_1	1	eigene Fahrradwege	mpos	text	single	CQ_B
10964	Boff308_1	1	Für das Elektromobil sind die Ampeln zu kurz gestaltet	premise	text	single	CQ_B
10965	Boff308_2	1	Die Übergänge der Bürgersteige sind zu hoch!	premise	text	single	CQ_B
10966	Boff308_2	2	Abflachen nötig	mpos	text	single	CQ_B
10967	Boff310_1	1	Baustelle Viktoriabrücke: Andere Möglichkeit, damit man bei der Fahrrichtung in Richtung Nordstadt nicht immer die Straßenseite wechseln muss	mpos+premise	text	curated	CQ_B
10968	Boff3122_1	1	Friedrichstrasse sollte für Fahrradfahrer gesperrt werden.	mpos	text	single	CQ_B
10969	Boff3122_1	2	Hier kaufen Leute ein, Kinder laufen hin- und her und Radfahrer nehmen keine Rücksicht	premise	text	single	CQ_B
10970	Boff3122_2	1	Paralell zur Friedrichstrasse verläuft ein toller Radweg auf der Oxfordstrasse	premise	text	single	CQ_B
10971	Boff3139_1	1	Radwegsanierung	mpos	text	single	CQ_B
10972	Boff3139_3	1	Bessere Beleutung der Wege	mpos	text	single	CQ_B
10973	Boff3142_1	1	Kreiselbau	mpos	text	single	CQ_B
10974	Boff3144_1	1	Schlaglöcher und Wurzeln	premise	text	single	CQ_B
10975	Boff3144_2	1	Radweg etwas schmal	premise	text	single	CQ_B
10976	Boff3144_3	1	Grün (Büsche) häufiger schneiden	mpos	text	single	CQ_B
10977	Boff3147_1	1	sehr gefährliche Kreuzung für Radfahrer und sehr schwierig für Autofahrer sie zu beachten.	premise	text	single	CQ_B
10978	Boff3147_1	2	Vielleicht dedizierte Ampelphasen für Radfahrer?!?	mpos	text	single	CQ_B
10979	Boff3148_2	1	mehr Beleuchtung	mpos	text	single	CQ_B
10980	Boff3153_1	1	mehr Abstellmöglichkeiten zum Rad Anschließen	mpos	text	single	CQ_B
10981	Boff3153_2	1	eigene Fahrspuren für Fahrräder	mpos	text	single	CQ_B
10982	Boff3159_1	1	Parken auf Fahrradwegen umgehend abschleppen (auch Schutzstreifen)	mpos	text	single	CQ_B
10983	Boff3159_2	1	Fahrradsschutzstreifen einrichten	mpos	text	single	CQ_B
10984	Boff3159_3	1	Weitere Anschließmöglichkeiten f. Fahrräder	mpos	text	single	CQ_B
10985	Boff3161_1	1	keine weiteren Schutzstreifen, sinnlos	mpos	text	single	CQ_B
10986	Boff3182_1	1	Polizei sollte großzügiger sein, wenn keine Gefährdung vorliegt.	mpos	text	single	CQ_B
10987	Boff3182_1	2	Gehweg fahren in Zonen wo kaum ein Fußgänger ist	premise	text	single	CQ_B
10988	Boff3187_1	1	getrennte Fahrradwege auf den Bordstein	mpos	text	single	CQ_B
10989	Boff3210_1	1	Änderung der Verkehrsführung für Radfahrer (Ampelschaltung) (ständig v. PKW geschnitten trotz Radführung)	mpos+premise	text	single	CQ_B
10990	Boff3210_2	1	Änderung d. Ampelschaltung für Radfahrer.	mpos	text	single	CQ_B
10991	Boff3210_2	2	Wird von Autofahrern schlecht eingesehen.	premise	text	single	CQ_B
10992	Boff3217_1	1	Fahrradweg verbreitern	mpos	text	single	CQ_B
10993	Boff3217_2	1	eigener Fahrradweg vor	mpos	text	single	CQ_B
10994	Boff3217_3	1	Hecken öfters schneiden	mpos	text	single	CQ_B
10995	Boff3224_1	1	mehr Radabstellplätze am HBF bei Alnatura, es ist total blöd, dass die Freifläche vor Hotel + Alnatura nicht zum Parken v. Rädern genutzt werden darf	mpos+premise	text	single	CQ_B
10996	Boff3225_1	1	deutlich mehr Abstellmöglichkeiten in Bügelform	mpos	text	single	CQ_B
10997	Boff3225_2	1	durchgängiger Radfahrstreifen	mpos	text	single	CQ_B
10998	Boff3225_3	1	kostenlose Mitnahmemöglichkeit im ÖPNV	mpos	text	single	CQ_B
10999	Boff3230_1	1	Ampelschaltung zwischen Bad Godesberg HBF u. Friesdorf nicht auf Radfahrer abgestimmt	premise	text	single	CQ_B
11000	Boff3230_2	1	Straßenbeläge erneuern, da sehr viele Wurzelhebungen	mpos	text	single	CQ_B
11001	Boff3230_3	1	überdachte Fahrradständer mit Anschließmöglichkeit u. Beleuchtung	mpos	text	single	CQ_B
11002	Boff3236_1	1	Radwege konsequenter freihalten	mpos	text	single	CQ_B
11003	Boff3236_2	1	weniger Tempo-30-Zonen, weil der geringe Geschwindigkeitsunterschied zu gefährlichen Situationen führt und es für Radfahrer schwierig ist, Autofahrer zu überholen	premise	text	single	CQ_B
11004	Boff3236_3	1	Unterführungen an Bahnschranken	mpos	text	single	CQ_B
11005	Boff3243_1	1	Fahrradleitsystem zur schnellen Routenfindung, Ziele beschildern	mpos	text	single	CQ_B
11006	Boff3243_2	1	Radweg von Scherben freihalten	mpos	text	single	CQ_B
11007	Boff3243_3	1	Sichere und überdachte Fahrradabstellplätze (große Bügel zum Anschließen)	mpos	text	single	CQ_B
11008	Boff3249_1	1	Schaffung eines Netzes aus direkten gut ausgebauten und schnellen Verbindungen zwischen den Städten des Rhein-Sieg-Kreises und der Stadt Bonn und zwischen den Stadtteilen in Bonn (Radschnellwegenetz)	mpos	text	single	CQ_B
11009	Boff3249_2	1	Bessere Vernetzung mit dem ÖPNV; Einbindung von Bahnhöfen und ÖPNV-Haltestellen	mpos	text	single	CQ_B
11010	Boff3249_3	1	Mitnahmemöglichkeiten von Fahrrädern im ÖPNV und in der Bahn	mpos	text	single	CQ_B
11011	Boff326_1	1	Rahrwege sicherer machen durch klare Trennung von der Straße durch z.B. rote Markierung oder Grünstreifen	mpos	text	single	CQ_B
11012	Boff326_2	1	ÖPNV attraktiver für Autofahrer machen -> mehr Platz und Sicherheit für Radfahrer	mpos	text	single	CQ_B
11013	Boff3275_1	1	Mehr Radwege anstatt am Straßenstreifen.	mpos	text	single	CQ_B
11014	Boff3275_1	2	Diese sind insbesondere für Kinder nicht sicher solange nicht abgegrenzt.	premise	text	single	CQ_B
11015	Boff3278_1	1	Radverkehr in Bonn gut geschient brauch nicht verändert	premise	text	single	CQ_B
11016	Boff3279_1	1	Die Radwege müssen teilweise besser beleuchtet werden z.B.	mpos	text	single	CQ_B
11017	Boff3279_2	1	Die Radwege sind teilweise nur sehr schmal und total holprig.	premise	text	single	CQ_B
11018	Boff3279_2	2	Sie sollten dringend geglättet werden.	mpos	text	single	CQ_B
11019	Boff3279_2	3	Dünne Reifen leiden.	premise	text	single	CQ_B
11020	Boff3279_3	1	Die Grünstreifen entlang der Radwege hängen oft in den Radweg hinein, inclusive Dornen	premise	text	single	CQ_B
11021	Boff328_1	1	30er Zone in der Kölnstraße -> derzeit viele Unfälle (der Polizei berkannt) -> Unübersichtlichkeit -> Kreuzung Theaterstr. und Kölnstr. Müllcontainer an der Str.	mpos+premise	text	single	CQ_B
11022	Boff328_1	2	wenig/ keine Einsicht in die Kreuzung -> anderen Platz für Container finden	mpos+premise	text	single	CQ_B
11023	Boff328_2	1	seperater/ geschützter Fahrradweg (Fahrradweg ist mitten auf der Straße BusfahrerInnen können FahrradfahrerInnen leicht übersehen) -> vielleicht Fahrradweg an der Seite d. Straße oder auf dem Bürgersteig	mpos+premise	text	single	CQ_B
11024	Boff328_3	1	im Winter Streudienst zwischen	mpos	text	single	CQ_B
11025	Boff330_1	1	Es sollte eine effektive, schnelle und gut ausgebaute Verbindung zwischen HBF und Kennedybrücke geben, z.B. am Uni Hauptgebäude vorbei.	mpos	text	single	CQ_B
11026	Boff330_1	2	Auch in die andere Richtung!	mpos	text	single	CQ_B
11027	Boff3310_1	1	Rechte der Radfahrer auf den neuen Fahrradstraßen definieren z.B. auch Geschwindigkeitsbegrenzung für Autos	mpos	text	single	CQ_B
11028	Boff3326_1	1	Fahrbahnen verbessern	mpos	text	single	CQ_B
11029	Boff332_2	1	Park & Halteverbot auf Radwegen	mpos	text	curated	CQ_B
11030	Boff3331_1	1	Bahnunterführungen für Radfahrer/ Fußgänger	mpos	text	single	CQ_B
11031	Boff3331_2	1	mehr Radverkehr auf die Straße verlagern	mpos	text	single	CQ_B
11032	Boff3331_3	1	sinnvolle Radverkehrsführung im Bereich Hauptbahnhof	mpos	text	single	CQ_B
11033	Boff3338_1	1	So viel diebstahl, sichere Abstellanlagen wie möglich	mpos+premise	text	single	CQ_B
11034	Boff3338_2	1	Radwege auf Verkehrssicherheit überprüfen	mpos	text	single	CQ_B
11035	Boff3363_1	1	Rheinpromenade breiterer Ausbau	mpos	text	single	CQ_B
11036	Boff3382_1	1	Fahrradspur führt zwischen zwei Autospuren -> sicherer gestalten	mpos+premise	text	single	CQ_B
11037	Boff3382_2	1	B9 (Godesberger Allee) sollte teilweise in beide Richtungen mit dem Fahrrad befahrbar sein (auf der Seite zur Rheinaue wo Platz wäre); Kreuzung wäre entsprechend zu kennzeichnen	mpos	text	single	CQ_B
11038	Boff3387_1	1	"Ausbau der Radwege als ""Sonderspuren"", und auf Kosten der PKWs"	mpos	text	single	CQ_B
11039	Boff3387_2	1	Instandhaltung der Radwege	non-arg	text	single	CQ_B
11040	Boff3399_1	1	Sichere Radwege	non-arg	text	single	CQ_B
11041	Boff3417_1	1	Fahrradbusse für Leute, die am Berg, wie z.B. Heidehof oder Muffendorf wohnen.	mpos	text	single	CQ_B
11042	Boff342_1	1	bessere, vor allem überdachte Abstellmöglichkeiten	mpos	text	single	CQ_B
11043	Boff342_2	1	mehr Hinweißschilder für Autofahrer auf Radfahrer acht zu geben	mpos	text	curated	CQ_B
11044	Boff342_3	1	Fahrradstrecke auf den Vennsberg einrichten (Fahrstreifen/Radweg)	mpos	text	single	CQ_B
11045	Boff343_1	1	Sichere Radwege in der Innenstadt/ u.a. die Kennedybrücke herab	mpos	text	single	CQ_B
11046	Boff3444_1	1	Radwege genauso in Schuss halten wie die Straßen	mpos	text	single	CQ_B
11047	Boff3444_2	1	linksrheinischer Rheinradweg ausbessern	mpos	text	single	CQ_B
11048	Boff3444_3	1	Radweg der Südbrücke erweitern (lebensgefährlich)	mpos+premise	text	single	CQ_B
11049	Boff3459_1	1	unklare Verkehrsführung Fuß/ Radweg -> Trennen, fehlender Fußgängerüberweg	mpos+premise	text	single	CQ_B
11050	Boff3459_2	1	unklare Verkehrsführung Fuß/ Radwege -> Trennen	mpos+premise	text	single	CQ_B
11051	Boff3461_1	1	Fahrradständer beleuchten	mpos	text	single	CQ_B
11052	Boff3461_2	1	Genau Deutlich machen, wo man mit dem Rad fahren darf, wo (in welcher Straße) nicht.	mpos	text	single	CQ_B
11053	Boff3461_2	2	Radständer anbringen, kennzeichen, beleuten.	mpos	text	single	CQ_B
11054	Boff3467_1	1	Aufplatzungen des Asphalt durch Baumwurzel glätten	mpos	text	single	CQ_B
11055	Boff3467_2	1	Gullis zu tief und verstopft (bei Regen eine echte Gefahr!!!)	premise	text	single	CQ_B
11056	Boff3467_3	1	Ampelschaltung viel zu langsam vor T-Mobile (Abdreh zum Verkehrsübungsplatz)	premise	text	single	CQ_B
11057	Boff3468_1	1	"Im Stadtgebiet Pennenfeld/ Lannesdorf gilt es ""keine"" reinen Radwege (Fussgänge/ Radweg)"	premise	text	single	CQ_B
11058	Boff3468_2	1	Bordsteine nicht abgesenkt, zu schmal	premise	text	single	CQ_B
11059	Boff3468_3	1	Deutschherrenstr. Radweg auf Fahrbahn Autoverkehr!	premise	text	single	CQ_B
11060	Boff3468_3	2	Parkende Autos behindern Radfahrer auf Radweg	premise	text	single	CQ_B
11061	Boff3474_1	1	Am Godesberger Bahnhof würde gut eine Radstation passen, da hier häufig Fahrräder gestohlen werden	mpos+premise	text	single	CQ_B
11062	Boff3481_2	1	Radwege an E-Bike-Verkehr anpassen	mpos	text	single	CQ_B
11063	Boff3497_1	1	Ampelanlage	non-arg	text	single	CQ_B
11064	Boff3497_2	1	Ampel: Dichant-Heimbach und Kreuzung Quellenstraße, Kreuzung Dichant-Heimbach-Str., Winterstraße	mpos	text	single	CQ_B
11065	Boff3507_1	1	Zu enge Radfahrwege am Rhein entlang	premise	text	single	CQ_B
11066	Boff3507_2	1	Rechts abbiegende Autofahrer achten nicht auf geradeaus fahrende Radfahrer	premise	text	single	CQ_B
11067	Boff350_1	1	Verkehrsführung verbessern	mpos	text	curated	CQ_B
11068	Boff3512_1	1	Radwegführung ist mörderisch	premise	text	single	CQ_B
11069	Boff3512_2	1	Radweg neben der Bahnlinie in der Südstadt -> ist zu eng	premise	text	single	CQ_B
11070	Boff3512_3	1	an allen Ampeln eigene Fahrrad Schaltung oder Haltefläche vor den Autos	mpos	text	single	CQ_B
11071	Boff3526_1	1	Mehr Abstellanlagen mit Möglichkeit sicheren Anschließens	mpos	text	single	CQ_B
11072	Boff3526_2	1	Trennen Radfahrer/ Fussgänger	mpos	text	single	CQ_B
11073	Boff3526_3	1	Öffnen weiterer Einbahnstr. für Rad in Gegenrichtung	mpos	text	single	CQ_B
11074	Boff3531_1	1	An Baustellen Fahrradwege möglich machen	mpos	text	single	CQ_B
11075	Boff3531_2	1	Kollision von Straßenbahn & Radfahrern verhindern	mpos	text	single	CQ_B
11076	Boff3547_1	1	Bordsteinkanten	non-arg	text	single	CQ_B
11077	Boff3547_2	1	Kanaldeckel mit Asphalt	non-arg	text	single	CQ_B
11078	Boff3552_1	1	"klare, eindeutige Schilder ""Rad Fahrer"""	mpos	text	single	CQ_B
11079	Boff3552_2	1	Grüne oder Lila-Schilder nur für Rhadfahrerhinweise	mpos	text	single	CQ_B
11080	Boff3552_3	1	Ampeln auch mit Fahrradsymbolen	mpos	text	single	CQ_B
11081	Boff355_1	1	Radwege verbreitern	mpos	text	single	CQ_B
11082	Boff355_2	1	Unebenheiten schließen	mpos	text	single	CQ_B
11083	Boff356_1	1	den Radweg am Rhein von Bonn-Mehlem bis zur Stadtgrenze nach Hersel verbreitern und voll ausbauen!	mpos	text	curated	CQ_B
11084	Boff3577_1	1	breitere Radwege	mpos	text	single	CQ_B
11085	Boff3579_1	1	Ampelschaltungen optimieren	mpos	text	single	CQ_B
11086	Boff3579_2	1	Schnellstrecke, auf der man nicht ständig anhalten oder Richtung wechseln muss.	mpos	text	single	CQ_B
11087	Boff3579_3	1	mehr Radwege von der Fahrbahn abtrennen, die dann gereinigt, gestreut, in Schuss gehalten werden	mpos	text	single	CQ_B
11088	Boff3582_2	1	Überwachung für Abstellanlagen	mpos	text	single	CQ_B
11089	Boff3599_1	1	Abstellanlagen Innenstadt mindestens verdoppeln	mpos	text	single	CQ_B
11090	Boff3599_2	1	Bordsteine absenken	mpos	text	single	CQ_B
11091	Boff3599_3	1	"Keine überflüssigen ""Fahrradstraßen""; weniger giftige Markierungen und weniger Schilder"	mpos	text	single	CQ_B
11092	Boff359_1	1	mehr Beleuchtung entlang des Rheins und im Hofgarten	mpos	text	single	CQ_B
11093	Boff3602_1	1	Mehr Abstellplätze in der Godesberger Innenstadt und am Bhf	mpos	text	single	CQ_B
11094	Boff3602_2	1	Abschaffung Kombistreifen	mpos	text	single	CQ_B
11095	Boff3602_3	1	Einrichtung Fahrradstraßen zur ausschl. Nutzung	mpos	text	single	CQ_B
11096	Boff3603_1	1	Alle Parkplätze i.d. Muffendorfer Hauptstraße abschaffen	mpos	text	single	CQ_B
11097	Boff3603_2	1	Klare Beschilderung am Rheinufer (Rheinaue) für den Weg direkt am Rhein	mpos	text	single	CQ_B
11098	Boff3603_3	1	Verkehrslenkung auf der Konrad Adenauer Brücke -> kein Fahrrad-Wegeverkehr in beide Richtung	premise	text	single	CQ_B
11099	Boff3606_1	1	An für Autofahrer schwer einsehbaren rechts Abbiegen optische Signallichter aufstellen	mpos	text	single	CQ_B
11100	Boff3606_2	1	flachere Übergänge von Straße auf Radweg auf Kreuzungen	mpos	text	single	CQ_B
11101	Boff3610_1	1	Ampel für Fahrräder	mpos	text	single	CQ_B
11102	Boff361_1	1	Aufstellen eines Schildes auf Fahrradfahrer zu achten	mpos	text	single	CQ_B
11103	Boff361_2	1	Thomasstraße zum Hauptbahnhof frei geben	mpos	text	single	CQ_B
11104	Boff3640_1	1	Radschnellweg	mpos	text	single	CQ_B
11105	Boff3640_2	1	Nahverkehr Mitnahme v. Fahrrädern speziell bei Bergstrecken	mpos	text	single	CQ_B
11106	Boff3640_3	1	Fahrradweg am Rhein entlang Remagen bis Köln	mpos	text	single	CQ_B
11107	Boff3656_1	1	Radfahren im Gegenverkehr (Einbahnstr.) zu gefährlich	premise	text	single	CQ_B
11108	Boff3656_2	1	Autofahrer achten zu wenig auf Radfahrer	premise	text	single	CQ_B
11109	Boff3659_1	1	Häufigere Reinigung der Radwege insbesondere wegen Glasscherben	mpos	text	single	CQ_B
11110	Boff3671_2	1	Raser-Kontrollen	mpos	text	single	CQ_B
11111	Boff3671_3	1	Fahrrad-Verbot	non-arg	text	single	CQ_B
11112	Boff367_1	1	neue Abstellanlagen schaffen	mpos	text	curated	CQ_B
11113	Boff367_2	1	insgesamt mehr Radwege schaffen	mpos	text	single	CQ_B
11114	Boff367_3	1	in Rheinaue	non-arg	text	curated	CQ_B
11115	Boff3694_1	1	Radwege klar, d.h. abgetrennt, von dem Auto-Verkehr und vom Fußgängerverkehr	mpos	text	single	CQ_B
11116	Boff3694_2	1	Eindeutige Ampelschaltung, getrennt vom PKW/ LKW/ Bus Verkehr	mpos	text	single	CQ_B
11117	Boff3694_3	1	Praktikable Fahrradabstellmöglichkeiten - standfeste Halter - richtige Breite/ Abstand - überdacht	mpos	text	single	CQ_B
11118	Boff3698_1	1	Bessere Pflege, Reinigung, Instandhaltung	mpos	text	single	CQ_B
11119	Boff3701_1	1	Radwege vom Fußweg abgrenzen	mpos	text	single	CQ_B
11120	Boff3701_2	1	Radweg als solchen kennzeichnen	mpos	text	single	CQ_B
11121	Boff3701_3	1	Kreuzung Post Bonn-Bad Godesberg für Radfahrer sicherer gestalten.	mpos	text	single	CQ_B
11122	Boff3701_3	2	Autos (Rechtsabbieger) und Löcher sind eine Gefahr	mpos	text	single	CQ_B
11123	Boff3712_1	1	Keine Einbahnstrasse in der Gegenrichtung freigeben	mpos	text	single	CQ_B
11124	Boff3712_2	1	Kontrolle der Polizei gegen Rücksichtslosigkeit der Radfahrer	mpos	text	single	CQ_B
11125	Boff3769_1	1	Teilstrecken sind zu schmal am Rhein entlang	premise	text	single	CQ_B
11126	Boff3769_2	1	Die vorhandenen Radwege besser abgrenzen zu Fußwegen - deutlicher	mpos	text	single	CQ_B
11127	Boff3771_1	1	Bessere Wegeserhaltung (Belag, Wegränder)	mpos	text	single	CQ_B
11128	Boff3771_2	1	Getrennte Streckenüberführung zu motorischen Verkehr	mpos	text	single	CQ_B
11129	Boff3791_1	1	Fahrradwege ausgebaut an den Straßen abgegrenzt.	mpos	text	single	CQ_B
11130	Boff3791_1	2	Prinzip: Münster + Münsterland	non-arg	text	single	CQ_B
11131	Boff3791_2	1	Radwege Rhein: Mehlen-BN + City, Katastrophaler, enger Radweg; es ist kaum möglich, sicher mit 2 Rädern auf gleicher Höhe sich zu begegnen, weiterer Verlauf Zentrum kaum möglich mit den Rad in die City zu gelangen.	premise	text	single	CQ_B
11132	Boff3809_1	1	Fahrradabstellplätze	mpos	text	single	CQ_B
11133	Boff3809_2	1	Wege für E-Bikes unterstützt bis 45 km/h	mpos	text	single	CQ_B
11134	Boff3812_1	1	Fehlender Radweg	premise	text	single	CQ_B
11135	Boff3815_1	1	eindeutigere Verkehrsführung	mpos	text	single	CQ_B
11136	Boff381_1	1	Absenken der Bordsteine	mpos	text	single	CQ_B
11137	Boff381_2	1	abgetrennter Radweg	mpos	text	single	CQ_B
11138	Boff3825_1	1	Abstellen von Autos auf Fahrradwegen muss öfter kontrolliert werden	mpos	text	single	CQ_B
11139	Boff3825_2	1	Absenkung von hohen Bordsteigen beim Einfahren in den Park	mpos	text	single	CQ_B
11140	Boff3828_1	1	Reperatur von Radwegen	mpos	text	single	CQ_B
11141	Boff3831_1	1	Radwege instandhalten und regelmäßig reinigen im Winter räumen im Sommer freischneiden	mpos	text	single	CQ_B
11142	Boff3850_1	1	Schlaglöcher, schlechter Asphalt	premise	text	single	CQ_B
11143	Boff3850_2	1	wie 1. für viele Straßen in Bad Godesberg	non-arg	text	single	CQ_B
11144	Boff3860_1	1	Verbesserung der Beleuchtung der Radwege	mpos	text	single	CQ_B
11145	Boff3860_2	1	Räumung im Winter gegen Schnee + Eis, sowie im Herbst die oft riesigen Laubberge	mpos	text	single	CQ_B
11146	Boff3860_3	1	Verbesserung der Beläge, glattere + ebenere Wege	mpos	text	single	CQ_B
11147	Boff3878_1	1	Untergrund erneuern, viele gefährliche Ein- und Ausfahrten (Tankstelle, Mc Donalds, Firma), oft zugeparkt	mpos+premise	text	single	CQ_B
11148	Boff3878_2	1	Ampelschaltung schlecht	premise	text	single	CQ_B
11149	Boff3907_1	1	Beseitigung von Schlaglöchern und Unebenheiten	mpos	text	single	CQ_B
11150	Boff3907_2	1	Klare Radspuren und Wegführung z.B. von Godesberg nach Bonn	mpos	text	single	CQ_B
11151	Boff3909_1	1	Bessere Beleuchtung der Radwege	mpos	text	single	CQ_B
11152	Boff3909_2	1	Bessere Radwege	mpos	text	single	CQ_B
11153	Boff3913_1	1	sichere Abstellanlagen	mpos	text	single	CQ_B
11154	Boff391_2	1	Abstellanlagen/ Verkehrsführung	non-arg	text	single	CQ_B
11155	Boff391_3	1	Mietstationen für Fahrrräder für Besucher d. Stadt Bonn	mpos	text	single	CQ_B
11156	Boff3954_1	1	Beleuchtung zw. Bonn und Bad Godesberg am Rhein entlang	non-arg	text	single	CQ_B
11157	Boff3954_2	1	Oberflächenbeschaffenheit	non-arg	text	single	CQ_B
11158	Boff3955_1	1	Fehlende Abstellanlagen	premise	text	single	CQ_B
11159	Boff3955_2	1	Wege am Rhein Instand sitzen (unebener Asphalt)	premise	text	single	CQ_B
11160	Boff3959_1	1	Trennung von Fahrrad und Fußgängerwege (durchgehend, d.h. auch bis Mehlem)	mpos	text	single	CQ_B
11161	Boff395_1	1	Fahrrradunterführung	non-arg	text	curated	CQ_B
11162	Boff395_2	1	Verbreiterung des Fahrradschutzstreifens	mpos	text	single	CQ_B
11163	Boff3965_1	1	mehr gesicherte Abstellmöglichkeiten	mpos	text	single	CQ_B
11164	Boff3965_2	1	am Kreisverkehr besondere Achtungsschilder, daß da auch Radfahrer fahren	mpos	text	single	CQ_B
11165	Boff3972_2	1	Geringere Geschwindigkeiten auf den Rheinuferwegen vorschreiben und überwachen	mpos	text	single	CQ_B
11166	Boff3983_1	1	glatte Fahrradwege	mpos	text	single	CQ_B
11167	Boff3983_2	1	Abstellanlagen Innenstadt - Bad Godesberg	non-arg	text	single	CQ_B
11168	Boff3991_1	1	Ich wünschte mir Bonn als so fahrradfreundliche Stadt wie Münster in Westfalen, d.h. breitere Radwege, Vorrang der Fahrrad vor den Autofahrern.	mpos	text	single	CQ_B
11169	Boff3991_1	2	"Mehr Rücksichtnahme der Autofahrer auf Radfahrer, hin und wieder Polizei auf Radwegen, um die rücksichtslosen ""Radrennfahrer"" zur Raison zu bringen."	mpos	text	single	CQ_B
11170	Boff4008_1	1	Fahrradwege ebnen	mpos	text	single	CQ_B
11171	Boff4011_1	1	Breitere Radstreifen neben Autofahrweg (Autofahrer stellen sich oft halb auf Radstreifen; Paketdienste blockieren Radstreifen	mpos+premise	text	single	CQ_B
11172	Boff4023_1	1	Eigenständige Radwege nur für Radfahrer	mpos	text	single	CQ_B
